4/8/2017,-6.53,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 03/08/2017
3/8/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
3/8/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
3/8/2017,-8.80,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 02/08/2017
3/8/2017,-4.50,BIANCHINI'S ESPRESSO GYMEA NS AUS Card xx8731 Value Date: 01/08/2017
3/8/2017,-12.50,LEFT BOWER CAFE SUTHERLAND NS AUS Card xx7113 Value Date: 29/07/2017
3/8/2017,-30.42,PLINE PH SUTHERLAND SUTHERLAND  AUS Card xx7113 Value Date: 30/07/2017
3/8/2017,-9.90,P AND E FLASKAS HOLDIN SYDNEY  AUS Card xx7113 Value Date: 02/08/2017
3/8/2017,-12.00,CH SQUARED PTY LTD SYDNEY  AUS Card xx7113 Value Date: 02/08/2017
2/8/2017,-20.00,Wdl ATM CBA ATM  GEORGE &MRKT C NSW 200503   AUS
2/8/2017,-6.00,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 30/07/2017
2/8/2017,-8.50,7-ELEVEN 2061 SYDNEY NS AUS Card xx7113 Value Date: 29/07/2017
2/8/2017,-4.70,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx7113 Value Date: 01/08/2017
1/8/2017,-10.88,UBER   *TRIP EOQBT SYDNEY NS AUS Card xx8731 Value Date: 28/07/2017
1/8/2017,-46.83,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 28/07/2017
1/8/2017,-15.00,Happy as Larry Sydney NS AUS Card xx7113 Value Date: 28/07/2017
1/8/2017,-6.50,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 28/07/2017
1/8/2017,-10.00,SQ *LEANING OAK CHEESE Sutherland NS AUS Card xx7113 Value Date: 29/07/2017
1/8/2017,-42.67,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 29/07/2017
1/8/2017,-12.50,SUTHERLAND SHIRE SUTHERLAND  AUS Card xx7113 Value Date: 30/07/2017
1/8/2017,-3.20,GPO RESTAURANTS AND SYDNEY  AUS Card xx7113 Value Date: 31/07/2017
29/07/2017,-9.90,Soul Origin - Hunter Sydney NS AUS Card xx7113 Value Date: 27/07/2017
29/07/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 27/07/2017
28/07/2017,-11.90,MAMA J THAI CUISINE Sydney NS AUS Card xx7113 Value Date: 26/07/2017
28/07/2017,-3.30,GPBM PTY LTD SYDNEY NS AUS Card xx7113 Value Date: 26/07/2017
28/07/2017,-167.75,ADVANCE DESIGN WYONG  AUS Card xx7113 Value Date: 24/07/2017
28/07/2017,-32.00,MIRCHI HURSTVILLE IN HURSTVILLE NS AUS Card xx8731 Value Date: 26/07/2017
28/07/2017,-54.87,CHEMIST WAREHOUSE HURSTVILLE NS AUS Card xx8731 Value Date: 26/07/2017
28/07/2017,-20.91,OK SUPERMARKET HURST HURSTVILLE NS AUS Card xx8731 Value Date: 26/07/2017
27/07/2017,-59.99,Direct Debit 142619 TPG Internet DH7R0HIEI0X-03GJKN
27/07/2017,-135.90,PAYPAL *PCLIVECOMPU 4029357733 AU AUS Card xx7113 Value Date: 24/07/2017
27/07/2017,-6.50,DONG PHO WYNYARD NS AUS Card xx7113 Value Date: 21/07/2017
27/07/2017,-16.07,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 24/07/2017
27/07/2017,-18.80,GLOSS ACCESSORIES PTY HURSTVILLE  AUS Card xx8731 Value Date: 26/07/2017
27/07/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 26/07/2017
27/07/2017,-200.00,Wdl ATM CBA ATM  SUTHERLAND     NSW 225901   AUS
27/07/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
26/07/2017,-4.00,Happy as Larry Sydney NS AUS Card xx7113 Value Date: 24/07/2017
26/07/2017,-13.00,Happy as Larry Sydney NS AUS Card xx7113 Value Date: 24/07/2017
26/07/2017,-17.39,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 23/07/2017
26/07/2017,-38.60,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 23/07/2017
26/07/2017,-6.28,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 25/07/2017
26/07/2017,-6.79,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 24/07/2017
25/07/2017,-79.99,"Direct Debit 119218 VODAFONE T3,C6EC8,16"
25/07/2017,-9.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 20/07/2017
25/07/2017,-11.95,PIZZA HUT SUTHERLAND SUTHERLAND NS AUS Card xx7113 Value Date: 19/07/2017
25/07/2017,-8.00,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx7113 Value Date: 23/07/2017
25/07/2017,-11.17,UBER   *TRIP FZDPX SYDNEY NS AUS Card xx8731 Value Date: 21/07/2017
25/07/2017,-3.50,AMAZONICA PTY LIMITE GYMEA  AUS Card xx8731 Value Date: 22/07/2017
25/07/2017,-3.50,CTX SYLVANIA HEIGHTS SYLVANIA  AUS Card xx8731 Value Date: 21/07/2017
22/07/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
22/07/2017,-19.97,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 21/07/2017
22/07/2017,-3.50,AMAZONICA PTY LIMITE GYMEA  AUS Card xx8731 Value Date: 21/07/2017
22/07/2017,-1.68,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 19/07/2017
22/07/2017,-19.91,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 19/07/2017
22/07/2017,-2.50,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 21/07/2017
22/07/2017,-10.77,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 21/07/2017
21/07/2017,-3.50,AMAZONICA PTY LIMITE GYMEA  AUS Card xx8731 Value Date: 20/07/2017
21/07/2017,-4.50,BIANCHINI'S ESPRESSO GYMEA NS AUS Card xx8731 Value Date: 19/07/2017
21/07/2017,-9.50,THE ROAST HOUSE DELI SYDNEY  AUS Card xx7113 Value Date: 20/07/2017
21/07/2017,-14.67,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 20/07/2017
21/07/2017,-50.00,TRANSPORT FOR NSW SYDNEY  AUS Card xx7113 Value Date: 19/07/2017
20/07/2017,2.50,Refund for fees charged in error
20/07/2017,-21.98,SYDNEY CITY PHARMA SYDNEY NS AUS Card xx7113 Value Date: 17/07/2017
20/07/2017,-7.90,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 19/07/2017
20/07/2017,-14.44,WOOLWORTHS 1620 SYDNEY  AUS Card xx7113 Value Date: 19/07/2017
20/07/2017,-10.90,TRIPLE C MANAGEMENTQPS SYDNEY  AUS Card xx7113 Value Date: 19/07/2017
20/07/2017,-36.00,SALAAM NAMASTE MIXED KOGARAH NS AUS Card xx8731 Value Date: 17/07/2017
20/07/2017,-9.98,CHEMIST WAREHOUSE HAYMARKET NS AUS Card xx8731 Value Date: 17/07/2017
20/07/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
19/07/2017,-7.00,PRETTY GIRL FASHION MIRANDA NS AUS Card xx8731 Value Date: 15/07/2017
19/07/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 18/07/2017
19/07/2017,-3.00,ROOTY HILL IGA     QPS ROOTY HILL  AUS Card xx8731 Value Date: 18/07/2017
19/07/2017,-36.25,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 16/07/2017
18/07/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 17/07/2017
18/07/2017,-19.04,MR J ASIAN GROCERY SUP MIRANDA  AUS Card xx8731 Value Date: 15/07/2017
18/07/2017,-26.38,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 14/07/2017
18/07/2017,-38.05,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 15/07/2017
18/07/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 14/07/2017
18/07/2017,-8.50,SQ *BROTHER FOX ESPRES Sutherland NS AUS Card xx7113 Value Date: 15/07/2017
18/07/2017,-18.00,LIQUORLAND 3403 SUTHERLAND AU AUS Card xx7113 Value Date: 14/07/2017
18/07/2017,-16.00,MAGNA VISTA PTY LTD SYDNEY  AUS Card xx7113 Value Date: 17/07/2017
15/07/2017,-13.00,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 12/07/2017
15/07/2017,-4.70,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx8731 Value Date: 13/07/2017
15/07/2017,-4.40,BAKERS DELIGHT SUTHERL SUTHERLAND NS AUS Card xx8731 Value Date: 12/07/2017
15/07/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 13/07/2017
15/07/2017,-5.60,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 12/07/2017
14/07/2017,-15.92,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 13/07/2017
14/07/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 12/07/2017
13/07/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
13/07/2017,-109.60,UNIQLO SYDNEY NS AUS Card xx8731 Value Date: 10/07/2017
13/07/2017,-69.30,ENURSE PL LYTTON  AUS Card xx8731 Value Date: 11/07/2017
13/07/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 11/07/2017
13/07/2017,-4.00,SQ *REGIMENT SPECIALTY Sydney NS AUS Card xx7113 Value Date: 11/07/2017
13/07/2017,-14.99,NETFLIX COM MELBOURNE  AUS Card xx7113 Value Date: 10/07/2017
13/07/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 12/07/2017
12/7/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
12/7/2017,-4.97,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 10/07/2017
12/7/2017,-3.50,SUSHI HUB BROADWAY SYDNEY NS AUS Card xx8731 Value Date: 10/07/2017
12/7/2017,-21.71,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 09/07/2017
12/7/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 10/07/2017
12/7/2017,-9.00,BIANCHINI'S ESPRESSO GYMEA NS AUS Card xx7113 Value Date: 09/07/2017
12/7/2017,-4.70,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 09/07/2017
12/7/2017,-18.57,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 09/07/2017
12/7/2017,-37.84,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 08/07/2017
11/7/2017,-55.00,THE WAVE HAIR STUDIO CAMPSIE NS AUS Card xx8731 Value Date: 07/07/2017
11/7/2017,-40.97,CHEMIST WAREHOUSE HAYMARKET NS AUS Card xx8731 Value Date: 04/07/2017
11/7/2017,-29.90,UNIQLO MIRANDA NS AUS Card xx8731 Value Date: 06/07/2017
11/7/2017,-8.00,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx8731 Value Date: 08/07/2017
11/7/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 10/07/2017
8/7/2017,-29.00,JUST JEANS 054 MIRANDA NS AUS Card xx8731 Value Date: 06/07/2017
8/7/2017,-69.97,PRETTY GIRL FASHION MIRANDA NS AUS Card xx8731 Value Date: 06/07/2017
8/7/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 06/07/2017
8/7/2017,-18.07,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 05/07/2017
7/7/2017,-50.00,STATION NEWSAGENCY HURSTVILLE NSW     AU
7/7/2017,-20.00,LOVISA PTY LIMITED MIRANDA  AUS Card xx8731 Value Date: 06/07/2017
7/7/2017,-40.00,TRANSPORT FOR NSW SYDNEY  AUS Card xx8731 Value Date: 05/07/2017
7/7/2017,-45.00,BIG W W0171 MIRANDA  AUS Card xx8731 Value Date: 06/07/2017
7/7/2017,-3.30,GPBM PTY LTD SYDNEY NS AUS Card xx7113 Value Date: 05/07/2017
6/7/2017,-20.00,T2 - SYDNEY SYDNEY NS AUS Card xx8731 Value Date: 03/07/2017
6/7/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 05/07/2017
6/7/2017,-8.00,TASTE BAGUETTE HURST HURSTVILLE NS AUS Card xx8731 Value Date: 02/07/2017
6/7/2017,-6.50,OPORTO CENTRAL SYDNEY NS AUS Card xx8731 Value Date: 04/07/2017
6/7/2017,-37.42,JUST JEANS 054 MIRANDA NS AUS Card xx8731 Value Date: 01/07/2017
6/7/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 04/07/2017
6/7/2017,-7.00,OPORTO MIRANDA MIRANDA  AUS Card xx7113 Value Date: 01/07/2017
6/7/2017,-8.60,CFFC MIRANDA PTY LTD MIRANDA NS AUS Card xx7113 Value Date: 01/07/2017
6/7/2017,-3.50,THE ROAST HOUSE DELI SYDNEY  AUS Card xx7113 Value Date: 05/07/2017
6/7/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
5/7/2017,-4.95,LA COFFEES PTY LTD SYDNEY NS AUS Card xx8731 Value Date: 03/07/2017
5/7/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 04/07/2017
5/7/2017,-4.79,ROMEOS FOODHALL SUTHER SUTHERLAND  AUS Card xx8731 Value Date: 04/07/2017
5/7/2017,-3.90,LA COFFEES PTY LTD SYDNEY NS AUS Card xx8731 Value Date: 03/07/2017
5/7/2017,-13.90,BED BATH N TABLE MIRANDA NS AUS Card xx8731 Value Date: 01/07/2017
5/7/2017,-17.17,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 01/07/2017
5/7/2017,-17.00,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 03/07/2017
5/7/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 03/07/2017
5/7/2017,-39.00,PROUDS 238 MIRANDA NS AUS Card xx7113 Value Date: 01/07/2017
4/7/2017,-11.00,SAMANTHA ENTERPRISES ROCKDALE  AUS Card xx8731 Value Date: 03/07/2017
4/7/2017,-11.00,ALEXANDER BAKERY MIRANDA  AUS Card xx8731 Value Date: 01/07/2017
4/7/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 30/06/2017
4/7/2017,-5.00,SQ *BROTHER FOX ESPRES Sutherland NS AUS Card xx7113 Value Date: 01/07/2017
3/7/2017,"2,500.00",CASH DEPOSIT CBA ATM  MARKET CITY C  NSW 299303   AUS
2/7/2017,-70.00,Transfer to other Bank NetBank Blouse Sujata
1/7/2017,-13.15,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 29/06/2017
1/7/2017,-15.75,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 30/06/2017
1/7/2017,-3.30,CAFE COURTYARD SYDNEY NS AUS Card xx7113 Value Date: 28/06/2017
1/7/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 29/06/2017
30/06/2017,-200.00,Wdl ATM CBA ATM  SUTHERLAND     NSW 225901   AUS
30/06/2017,-15.00,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 28/06/2017
30/06/2017,-8.80,FEI CHEN SYDNEY NS AUS Card xx8731 Value Date: 27/06/2017
30/06/2017,-10.00,SEPHORA AUSTRALIA SYDNEY NS AUS Card xx8731 Value Date: 26/06/2017
30/06/2017,-4.70,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx8731 Value Date: 29/06/2017
30/06/2017,-3.50,AMAZONICA PTY LIMITE GYMEA  AUS Card xx8731 Value Date: 29/06/2017
29/06/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
29/06/2017,-3.95,ROMEOS FOODHALL SUTHER SUTHERLAND  AUS Card xx8731 Value Date: 28/06/2017
29/06/2017,-11.97,MINISO SYDNEY CENTRA SYDNEY NS AUS Card xx8731 Value Date: 26/06/2017
29/06/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 28/06/2017
29/06/2017,-32.99,PLINE PH SUTHERLAND SUTHERLAND  AUS Card xx8731 Value Date: 23/06/2017
29/06/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 27/06/2017
29/06/2017,-52.45,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 26/06/2017
29/06/2017,-13.99,PLINE PH SUTHERLAND SUTHERLAND  AUS Card xx7113 Value Date: 24/06/2017
28/06/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
28/06/2017,-49.19,ZOOKAL PTY LTD ALEXANDRIA  AUS Card xx8731 Value Date: 26/06/2017
28/06/2017,-6.40,SUSHI HUB TOWN HALL SYDNEY NS AUS Card xx7113 Value Date: 26/06/2017
28/06/2017,-127.90,SHIRE MODELS SUTHERLAND NS AUS Card xx7113 Value Date: 24/06/2017
28/06/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 26/06/2017
27/06/2017,-9.96,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 23/06/2017
27/06/2017,-25.41,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 23/06/2017
27/06/2017,-4.00,HOK LAI PTY LTD    QPS HAYMARKET  AUS Card xx8731 Value Date: 26/06/2017
27/06/2017,-38.91,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 24/06/2017
27/06/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 23/06/2017
27/06/2017,-20.00,LIQUORLAND 3403 SUTHERLAND AU AUS Card xx7113 Value Date: 24/06/2017
27/06/2017,-4.40,METCASH TRADING LIMQPS SUTHERLAND  AUS Card xx7113 Value Date: 24/06/2017
27/06/2017,-15.00,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx7113 Value Date: 25/06/2017
26/06/2017,-120.58,IKEA TEMPE               TEMPE        AU
24/06/2017,-18.19,METCASH TRADING LIMQPS SUTHERLAND  AUS Card xx8731 Value Date: 23/06/2017
24/06/2017,-3.80,3K TRADING PTY LTD QPS SYDNEY  AUS Card xx7113 Value Date: 23/06/2017
24/06/2017,-5.00,TRIPLE C MANAGEMENTQPS SYDNEY  AUS Card xx7113 Value Date: 23/06/2017
23/06/2017,-3.50,LUNEBURGER CENTRAL SYDNEY NS AUS Card xx8731 Value Date: 21/06/2017
23/06/2017,-10.63,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 21/06/2017
23/06/2017,-65.62,OROTON QVB SYDNEY  AUS Card xx8731 Value Date: 19/06/2017
23/06/2017,-16.50,ALMA DE JAZMIN P L SYDNEY  AUS Card xx8731 Value Date: 19/06/2017
23/06/2017,-40.00,TRANSPORT FOR NSW SYDNEY  AUS Card xx8731 Value Date: 21/06/2017
23/06/2017,-13.28,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 22/06/2017
23/06/2017,-50.00,TRANSPORT FOR NSW SYDNEY  AUS Card xx7113 Value Date: 21/06/2017
22/06/2017,-79.99,"Direct Debit 119218 VODAFONE T3,C275E,0"
22/06/2017,-3.50,DAVID TRACY NSW PTY SYDNEY  AUS Card xx7113 Value Date: 21/06/2017
22/06/2017,-5.50,RED C BKS GZ & HF PL SYDNEY NS AUS Card xx7113 Value Date: 19/06/2017
22/06/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 20/06/2017
22/06/2017,-3.90,LA COFFEES PTY LTD SYDNEY NS AUS Card xx8731 Value Date: 20/06/2017
22/06/2017,-2.50,TOP JUICE SYD CEN PL SYDNEY  AUS Card xx8731 Value Date: 17/06/2017
22/06/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
21/06/2017,28.00,Transfer from KARUNA BHETWAL CommBank app nepal
21/06/2017,-59.46,CHEMIST WAREHOUSE BURWOOD NS AUS Card xx8731 Value Date: 18/06/2017
21/06/2017,-64.50,PROUDS 250 BURWOOD NS AUS Card xx8731 Value Date: 18/06/2017
21/06/2017,-3.90,LA COFFEES PTY LTD SYDNEY NS AUS Card xx8731 Value Date: 19/06/2017
21/06/2017,-11.24,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 18/06/2017
21/06/2017,-8.50,OPORTO THE GALLERIES SYDNEY NS AUS Card xx8731 Value Date: 19/06/2017
21/06/2017,-11.42,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 19/06/2017
21/06/2017,-30.50,GANA ENTERPRISES AUS HOMEBUSH NS AUS Card xx8731 Value Date: 18/06/2017
21/06/2017,-39.00,KMART 1160 BURWOOD AU AUS Card xx8731 Value Date: 18/06/2017
21/06/2017,-17.00,LIQUORLAND 3403 SUTHERLAND AU AUS Card xx7113 Value Date: 19/06/2017
21/06/2017,-17.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 19/06/2017
21/06/2017,-7.30,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 19/06/2017
21/06/2017,-13.90,TRIPLE C MANAGEMENTQPS SYDNEY  AUS Card xx7113 Value Date: 20/06/2017
20/06/2017,-11.13,UBER TRIP CGB53 HELP.U 14518236738 AU AUS Card xx8731 Value Date: 15/06/2017
20/06/2017,-7.50,SUTHERLAND SPIT ROAQPS SUTHERLAND  AUS Card xx8731 Value Date: 17/06/2017
20/06/2017,-10.50,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx8731 Value Date: 18/06/2017
20/06/2017,-8.10,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 16/06/2017
20/06/2017,-5.50,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx7113 Value Date: 17/06/2017
20/06/2017,-32.04,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 16/06/2017
20/06/2017,-128.60,THE MUGLAN SYDNEY  AUS Card xx7113 Value Date: 17/06/2017
20/06/2017,-9.20,KOKO BLACK AUSTRALIA P SYDNEY  AUS Card xx7113 Value Date: 17/06/2017
17/06/2017,64.00,Transfer from KARUNA BHETWAL CommBank app dinner
17/06/2017,-13.54,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 16/06/2017
17/06/2017,-25.40,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 15/06/2017
17/06/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 15/06/2017
16/06/2017,-4.80,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 14/06/2017
16/06/2017,-3.80,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 14/06/2017
16/06/2017,-4.00,PEGASUS THAI PTY LTD SYDNEY  AUS Card xx7113 Value Date: 15/06/2017
15/06/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
15/06/2017,-8.00,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 13/06/2017
15/06/2017,-4.00,SQ *REGIMENT SPECIALTY Sydney NS AUS Card xx7113 Value Date: 13/06/2017
15/06/2017,-16.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 13/06/2017
15/06/2017,-24.48,OFFICEWORKS 0251 SYDNEY AU AUS Card xx7113 Value Date: 13/06/2017
15/06/2017,-5.67,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 12/06/2017
14/06/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
14/06/2017,-99.99,REBEL MIRANDA MIRANDA NS AUS Card xx8731 Value Date: 10/06/2017
14/06/2017,-79.60,UNIQLO MIRANDA NS AUS Card xx8731 Value Date: 09/06/2017
14/06/2017,-66.45,SHIRE MODELS SUTHERLAND NS AUS Card xx8731 Value Date: 10/06/2017
14/06/2017,-15.94,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 11/06/2017
14/06/2017,-14.90,UNIQLO MIRANDA NS AUS Card xx8731 Value Date: 10/06/2017
14/06/2017,-20.00,SUPRE MIRANDA MIRANDA NS AUS Card xx8731 Value Date: 10/06/2017
14/06/2017,-8.00,RUBYNIKS CAFE MIRANDA NS AUS Card xx7113 Value Date: 10/06/2017
14/06/2017,-17.85,PPF SEAFOOD PTY LTD MIRANDA NS AUS Card xx7113 Value Date: 10/06/2017
14/06/2017,-38.75,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 11/06/2017
13/06/2017,-50.00,TFNSW RAIL               SYDNEY       AU
13/06/2017,-50.00,Wdl ATM CBA ATM  SUTHERLAND     NSW 225901   AUS
13/06/2017,-12.00,LOVISA PTY LIMITED MIRANDA  AUS Card xx8731 Value Date: 10/06/2017
13/06/2017,-3.60,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 09/06/2017
13/06/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 09/06/2017
13/06/2017,-5.00,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx7113 Value Date: 10/06/2017
13/06/2017,576.80,Return TICKETEK PTY LTD SYDNEY  AUS Card xx7113 Value Date: 09/06/2017
13/06/2017,-9.20,KOKO BLACK AUSTRALIA P SYDNEY  AUS Card xx7113 Value Date: 09/06/2017
13/06/2017,-6.80,CHRISTOPHERS CAKE SH MIRANDA  AUS Card xx7113 Value Date: 10/06/2017
13/06/2017,-720.40,TICKETEK PTY LTD SYDNEY  AUS Card xx7113 Value Date: 09/06/2017
13/06/2017,-4.50,FRANK AND BLANCO PL SUTHERLAND  AUS Card xx7113 Value Date: 11/06/2017
13/06/2017,-4.50,EMSHAW PTY LIMITED SUTHERLAND  AUS Card xx7113 Value Date: 12/06/2017
10/6/2017,-11.96,SPORTSGIRL 302725 MIRANDA  AUS Card xx8731 Value Date: 09/06/2017
10/6/2017,-6.40,CHRISTOPHERS CAKE SH MIRANDA  AUS Card xx8731 Value Date: 09/06/2017
10/6/2017,-45.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 08/06/2017
10/6/2017,-7.50,Soul Origin - Hunter Sydney NS AUS Card xx7113 Value Date: 08/06/2017
10/6/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 08/06/2017
9/6/2017,-271.61,Direct Debit 401938 ORIGIN ELEC 079703756765
9/6/2017,-10.20,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 07/06/2017
9/6/2017,-8.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 06/06/2017
9/6/2017,-13.35,POST   SUTHERLAND PO SUTHERLAND  AUS Card xx7113 Value Date: 06/06/2017
8/6/2017,-4.50,AMAZONICA PTY LIMITE GYMEA  AUS Card xx8731 Value Date: 07/06/2017
8/6/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
8/6/2017,-6.80,TASTE BAGUETTE HURST HURSTVILLE NS AUS Card xx8731 Value Date: 04/06/2017
8/6/2017,-5.00,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx7113 Value Date: 06/06/2017
8/6/2017,-7.50,TASTE BAGUETTE HURST HURSTVILLE NS AUS Card xx7113 Value Date: 04/06/2017
